"user_id","user_party","user_state","followed_mcs","followed_mcs_dem","followed_mcs_rep","followed_mcs_dem_n","followed_mcs_rep_n","followed_mcs_sameparty_n","followed_mcs_samestate_n","followed_mcs_samestate_dem_n","followed_mcs_samestate_rep_n","followed_mcs_samestate_sameparty_n","followed_natmedia","followed_natmedia_n","followed_statemedia","followed_statemedia_n","followed_statemedia_samestate","followed_statemedia_samestate_n","followed_partisans_n","followed_partisans_sameparty_n"
"157011694","democrat","MA","75785294;242426145;357606935;461720085;232992031;1129029661;21406834;242892689;3091316093;248495200;2293131060;128664931;970207298","75785294;242426145;357606935;461720085;232992031;1129029661;21406834;242892689;3091316093;248495200;2293131060;128664931;970207298","","13","0","13","13","13","0","13","","0","95431448;19400588;14420767;16684965;48735183;2488541;11178352;18807864;19729105;20057510","10","95431448;19400588;14420767;16684965;48735183;2488541;11178352;18807864;19729105;20057510","10","545","541"
"51740855","republican","AZ","816652616625168388;23022687;240760644;88784440;1074480192;229197216;22509548;237348797;702601370344402944;217543151","","816652616625168388;23022687;240760644;88784440;1074480192;229197216;22509548;237348797;702601370344402944;217543151","0","10","10","4","0","4","4","1367531","1","17490662;23835272","2","17490662;23835272","2","62","62"
"2541597056","democrat","NJ","357606935;803694179079458816;1077121945;1155335864;29450962;818554054309715969;970207298;74508260;15764644;787373558;31801993;188019606;1206227149;216776631;30354991;486694111;36686040;15808765;18696134;2340948996;432676344;18695134;2968451607;248735463","357606935;803694179079458816;1077121945;1155335864;29450962;818554054309715969;970207298;74508260;15764644;787373558;31801993;188019606;1206227149;30354991;486694111;36686040;15808765;18696134;2340948996;432676344;18695134;2968451607;248735463","","23","0","23","8","8","0","8","","0","15062527;20524105;17498747;14179819;34677788;11877492","6","15062527;20524105;17498747;14179819;34677788;11877492","6","125","123"
"98504078","republican","FL","58579942;23022687;20597460;18916432;130733698;15745368","20597460","58579942;23022687;18916432;130733698;15745368","1","5","5","3","1","2","2","1367531;51241574","2","16636924;28135853;8795782;14085040;15822299;807095","6","14085040;15822299;16636924;8795782","4","95","95"
"503272829","democrat","TX","20688358;29442313;80612021;357606935;29501253;803694179079458816;17494010;29450962;970207298;72198806;172858784;342863309;231510077;30354991;323440720;15808765;153944899;210926192;1134292500;476256944;278124059;18695134;247334603;1058520120","20688358;80612021;357606935;29501253;803694179079458816;17494010;29450962;970207298;72198806;172858784;342863309;231510077;30354991;323440720;15808765;153944899;210926192;1134292500;476256944;278124059;18695134;247334603;1058520120","","23","0","23","8","8","0","8","759251;51241574","2","15342142;24037404;15754281;1135338408;5692542;9830752;14337705;15021918;20088983;19811171;44513878;8940342;21426656;807095;15679641","15","15342142;24037404;5692542;1135338408;9830752;14337705;15021918;20088983;19811171;44513878;8940342;21426656;15679641","13","426","414"
"100115449","democrat","NJ","74508260;1473761198;15764644;407039290;15808765;31801993;1265423480;18695134;431105217;39249305;18696134","74508260;1473761198;15764644;407039290;15808765;31801993;1265423480;18695134;431105217;39249305;18696134","","11","0","11","9","9","0","9","759251;14511951","2","15062527;20524105;17498747;14179819;34677788;11877492;27989791;9763482;807095;16164289;62964501","11","15062527;20524105;17498747;14179819;34677788;11877492;27989791;16164289;62964501","9","280","271"
"43588117","republican","FL","19394188;58579942;22509548;33655490;216881337;18916432;15745368","","19394188;58579942;22509548;33655490;216881337;18916432;15745368","0","7","7","3","0","3","3","1367531","1","14304462","1","14304462","1","125","124"
"1096434308","republican","TX","20688358;20053279;373586796;23022687;1074480192;13218102;12726012","20688358","23022687;373586796;20053279;1074480192;13218102;12726012","1","6","6","7","1","6","6","","0","16365305;36393142;5692542;26937936;23696276;15021918;19811171;44513878;8940342;59155900","10","16365305;36393142;5692542;26937936;23696276;15021918;19811171;44513878;8940342;59155900","10","82","69"
"64295441","democrat","CA","334894942;21059255;88806753;357606935;172858784;476256944;29501253;303861808;216776631;970207298;24913074;30354991;2968007206;1071102246;398193180","334894942;21059255;88806753;357606935;172858784;476256944;29501253;303861808;970207298;24913074;30354991;2968007206;1071102246;398193180","","14","0","14","11","11","0","11","51241574","1","188760481;124593629;14411304;18057936;16664681;28594289;289561465;18691248;16458383;20944400;14239496;633330243;48495120;22399210;293792211;186603420;44008059;57264785;19680385;23319431","20","188760481;124593629;14411304;18057936;16664681;28594289;289561465;18691248;16458383;20944400;14239496;633330243;48495120;22399210;293792211;186603420;44008059;57264785;19680385;23319431","20","198","193"
"321490677","republican","CA","47798449;50152441;19739126;15428227;1069124515;54412900;1074412920;38254095;1128514404;248699486;30354991;398193180","30354991;38254095;398193180","47798449;50152441;19739126;15428227;1069124515;54412900;1074412920;1128514404;248699486","3","9","9","12","3","9","9","759251","1","188760481;19185307;75375556;61045464;105311202;807095;14411304;26532180;16664681;8249162;8249832","11","188760481;19185307;75375556;61045464;105311202;14411304;26532180;16664681;8249162;8249832","10","85","54"
"410121512","democrat","MA","75785294;747806211983179776;95546148;242426145;357606935;1129029661;310310133;232992031;21406834;242892689;2293131060;248495200;29450962;1055907624;970207298","75785294;747806211983179776;95546148;242426145;357606935;1129029661;310310133;232992031;21406834;242892689;2293131060;248495200;29450962;1055907624;970207298","","15","0","15","14","14","0","14","759251","1","95431448;15005770;14420767;16684965;82103906;2488541;11178352;313045596;26070005;807095","10","95431448;15005770;14420767;16684965;82103906;2488541;11178352;313045596;26070005","9","627","626"
"2322833389","republican","MT","","","","0","0","0","0","0","0","0","","0","","0","","0","1","1"
"1706107621","republican","VA","2279098645;23022687;234057152;323293114;15356407;2933760046;37920978;130714799;46184745;343171266;1074480192;37481291;216881337;18916432;237348797;217543151;15745368","","2279098645;23022687;234057152;323293114;15356407;2933760046;37920978;130714799;46184745;343171266;1074480192;37481291;216881337;18916432;237348797;217543151;15745368","0","17","17","9","0","9","9","1367531","1","23764675","1","23764675","1","110","107"
"368945781","democrat","MA","19394188;1129029661;357606935;21406834;3091316093;248495200;2293131060","1129029661;357606935;21406834;3091316093;248495200;2293131060","19394188","6","1","6","6","6","0","6","","0","18807864","1","18807864","1","173","173"
"1058597778","republican","MT","11651202;26574496","","11651202;26574496","0","2","2","2","0","2","2","","0","19446193;36708793","2","36708793","1","8","7"
"2556689982","democrat","MA","95546148;1129029661;357606935;232992031;21406834;122174004","95546148;1129029661;357606935;232992031;21406834;122174004","","6","0","6","5","5","0","5","","0","16684965;2488541;7542802","3","16684965;2488541;7542802","3","29","29"
"468672445","democrat","MA","75785294;95546148;1129029661;461720085;442824717;310310133;232992031;2293131060;248495200;1055907624","75785294;95546148;1129029661;461720085;442824717;310310133;232992031;2293131060;248495200;1055907624","","10","0","10","10","10","0","10","","0","27114180;32478637;41609621;14857525;2488541","5","41609621;14857525;2488541","3","213","213"
"125802576","republican","FL","1480852568;58579942;23022687;4433285713;281540744;233842454;1177437224;216881337;816111677917851649;217543151;15745368","","1480852568;58579942;23022687;4433285713;281540744;233842454;1177437224;216881337;816111677917851649;217543151;15745368","0","11","11","6","0","6","6","51241574","1","87267905;14089276;31017619;59147935;112487649","5","87267905;14089276;31017619;59147935;112487649","5","219","215"
"925314427","republican","IL","733751245;1074480192;586076955;15600527;15745368","","733751245;1074480192;586076955;15600527;15745368","0","5","5","2","0","2","2","1367531","1","16826147;18874087;8960722;18200760;60678378;123673439;121785094;63720288;13604262","9","16826147;18874087;8960722;18200760;60678378;123673439;121785094;63720288;13604262","9","55","49"
"4716049218","democrat","CA","398193180","398193180","","1","0","1","1","1","0","1","51241574","1","188760481;15292065;10433782;14411304;23092822;16664681;1289321;121597316","8","188760481;15292065;10433782;14411304;23092822;16664681;1289321;121597316","8","23","22"
"2699864529","democrat","MA","1055907624;442824717;970207298","1055907624;442824717;970207298","","3","0","3","3","3","0","3","14511951","1","16684965;375124368;95431448","3","16684965;375124368;95431448","3","58","57"
"3600637033","republican","TX","570005456;2929491549;74198348;13218102;19926675","","570005456;2929491549;74198348;13218102;19926675","0","5","5","5","0","5","5","","0","5692542;15679641;43231142;44513878;63610971;54941553","6","5692542;15679641;43231142;44513878;63610971;54941553","6","88","85"
"47364219","democrat","TX","168502762;323440720;231510077;15808765","168502762;323440720;231510077;15808765","","4","0","4","3","3","0","3","","0","9830752;8940342;44513878;16621190","4","9830752;8940342;44513878;16621190","4","136","132"
"821976391","democrat","MA","29442313;357606935;442824717;248495200;29450962;970207298;15764644;461720085;216776631;235217558;95546148;1129029661;232992031;21406834;1072467470;242892689;242426145;2293131060;1055907624","15764644;95546148;242426145;357606935;461720085;442824717;232992031;1129029661;21406834;1072467470;242892689;2293131060;248495200;29450962;1055907624;970207298","235217558","16","1","16","13","13","0","13","","0","108348597;14420767;16684965;16381061;2488541;2214675816;106230747;105187378;97021713;43032557","10","108348597;14420767;16684965;16381061;106230747;2214675816;2488541;105187378;97021713;43032557","10","633","631"
"501122775","democrat","FL","20597460","20597460","","1","0","1","1","1","0","1","","0","406974565;16861311;14085040;15822299;12699932","5","406974565;16861311;14085040;15822299;12699932","5","4","3"
"2964174925","democrat","CA","15764644;2371339658;476256944;161791703;30354991;193732179","15764644;2371339658;476256944;161791703;30354991;193732179","","6","0","6","5","5","0","5","759251;51241574","2","188760481;41416662;1490865258;15754281;67457780;36726529;25184991;36739057;14411304;16664681;15984115;1491304855;126068585;807095;121597316","15","188760481;41416662;1490865258;67457780;36726529;25184991;36739057;14411304;16664681;15984115;1491304855;126068585;121597316","13","108","100"
"16451101","democrat","VA","29442313;357606935;409719505;17494010;37481291;78445977;970207298;72198806;2319503065;16160352;15764644;23022687;2962868158;172858784;216776631;30354991;7429102;239548513;2933760046;1068481578;837722935095930883;250188760;293131808;1467758983;15356407;75364211;117501995;476256944;130714799;161791703;459051498;125706625;323293114;15745368","357606935;409719505;17494010;78445977;970207298;72198806;2319503065;16160352;15764644;2962868158;172858784;30354991;7429102;239548513;250188760;293131808;117501995;476256944;161791703;459051498;125706625","1467758983;23022687;15356407;37481291;2933760046;75364211;130714799;837722935095930883;323293114;15745368","21","10","21","16","9","7","9","759251;14511951;51241574","3","23764675;40119039;16255892;20323661;99430767;303855296;8756502;48787554;17815585;28522270;16534226;19366646;807095;14527393","14","19366646;23764675;16255892;40119039;20323661;99430767;303855296;8756502;48787554;17815585;28522270;16534226;14527393","13","492","445"
"3018082713","republican","CA","19739126","","19739126","0","1","1","1","0","1","1","","0","188760481;16664681;20172139;44212632","4","188760481;16664681;20172139;44212632","4","21","14"
"111693211","republican","NJ","19739126;1382011333;241207373;613725908;29766367","","19739126;1382011333;241207373;613725908;29766367","0","5","5","3","0","3","3","759251;1367531","2","102751218;15754281;14909815;19609379;18995454;21021385;11344472;16164289;62964501;15062527;17498747;34677788;11877492;27989791;9763482;807095;118770011;17469289;20524105;14179819;15738599","21","15062527;118770011;102751218;14909815;20524105;17498747;14179819;34677788;11877492;27989791;19609379;21021385;11344472;16164289;62964501","15","153","128"
"2387267396","democrat","MA","75785294;1129029661;21406834;2293131060;970207298","75785294;1129029661;21406834;2293131060;970207298","","5","0","5","5","5","0","5","","0","95431448;19400588","2","95431448;19400588","2","108","107"
"23365981","republican","NJ","18916432;19394188","","18916432;19394188","0","2","2","0","0","0","0","","0","15062527;17498747;342954875;14179819;11877492;34677788","6","15062527;17498747;342954875;14179819;34677788;11877492","6","48","43"
"3853438397","democrat","NJ","74508260;407039290;15808765;17494010;31801993","74508260;407039290;15808765;17494010;31801993","","5","0","5","4","4","0","4","1367531;51241574","2","38256654;11877492;14179819;27989791","4","11877492;14179819;38256654;27989791","4","80","79"
"1241822899","republican","TX","19394188;1074480192;17896154;15745368","","19394188;1074480192;17896154;15745368","0","4","4","2","0","2","2","1367531;51241574","2","16365305;5692542;9830752;46196849;44513878;8940342;15679641","7","16365305;5692542;9830752;46196849;44513878;8940342;15679641","7","15","13"
